X1,X2,X3,X4,X5,X6,X7,X8,X9,ANG,AVG,RIP,COG
15.64,130.9,1.19,0.07,3.54,2.08,1.51,13.96,15.06,-45.0,-1381.42,84.0,18.96
24.76,140.0,1.35,0.02,2.1,2.1,1.56,14.61,15.82,-41.0,-1966.75,55.44,19.27
18.17,120.1,0.82,0.01,3.49,2.01,1.51,14.95,16.27,-43.0,-1549.27,57.93,17.43
17.73,137.3,0.52,0.01,1.6,2.01,1.51,14.61,15.96,-40.0,-1184.73,46.77,18.76
24.89,138.6,1.49,0.03,2.1,2.01,1.51,14.61,15.82,-42.0,-1987.27,57.6,18.92
17.85,140.0,0.91,0.01,2.85,2.02,1.51,11.68,12.9,-47.0,-1424.58,44.03,18.78
24.21,119.2,0.51,0.0,2.94,2.02,1.52,11.81,12.82,-46.0,-1651.15,32.49,18.88
15.96,139.5,0.97,0.01,3.75,2.09,1.51,15.0,16.54,-42.0,-1466.63,83.81,16.55
16.8,139.9,0.51,0.03,2.87,2.1,1.59,11.68,12.83,-47.0,-1185.89,61.98,19.22
16.16,139.4,0.59,0.01,2.72,2.03,1.52,12.71,15.15,-44.0,-1239.76,75.05,20.51
24.08,139.0,0.51,0.01,3.23,2.06,1.56,10.23,17.15,-40.0,-1459.39,28.6,20.72
16.56,136.4,1.03,0.09,1.71,2.01,1.51,10.07,16.65,-40.0,-1084.85,69.9,20.81
24.12,132.9,0.96,0.01,1.83,2.01,1.51,15.0,18.0,-40.0,-1868.64,44.41,13.64
15.71,126.2,1.23,0.01,3.59,2.02,1.52,11.77,16.01,-44.0,-1414.39,75.38,20.47
24.77,133.5,0.53,0.01,2.76,2.01,1.51,15.0,17.55,-40.0,-1841.08,21.55,14.36
24.13,134.1,1.34,0.01,2.15,2.02,1.52,14.99,17.5,-40.0,-1933.65,47.6,14.54
16.32,131.8,1.39,0.01,3.51,2.02,1.51,14.98,16.99,-41.0,-1628.78,64.36,15.8
23.37,139.0,0.9,0.01,2.66,2.01,1.51,14.99,17.13,-40.0,-1892.7,37.65,15.26
18.01,126.6,0.96,0.03,2.94,2.03,1.51,11.69,12.86,-47.0,-1402.67,43.57,18.88
17.8,123.6,0.99,0.01,3.22,2.01,1.51,11.71,12.82,-47.0,-1435.29,48.37,18.87
24.08,122.7,0.5,0.0,1.93,2.06,1.56,10.08,12.94,-45.0,-1628.07,58.33,21.32
24.49,117.5,0.82,0.03,1.97,2.09,1.57,14.75,16.55,-40.0,-1829.4,41.11,17.58
23.08,139.0,0.51,0.03,3.32,2.05,1.51,14.97,17.99,-40.0,-1633.49,7.62,13.95
23.53,133.4,0.53,0.03,3.14,2.02,1.51,12.93,14.6,-43.0,-1674.79,21.59,20.57
15.41,138.2,1.31,0.01,3.69,2.02,1.52,11.68,12.82,-47.0,-1398.95,70.99,19.02
18.35,125.5,0.96,0.01,2.1,2.02,1.51,11.54,16.78,-40.0,-1405.78,66.86,19.99
17.66,139.6,0.5,0.0,3.12,2.1,1.6,12.85,14.53,-46.0,-1332.13,64.39,20.9
16.5,132.9,1.03,0.02,1.83,2.01,1.51,14.94,18.0,-40.0,-1374.69,50.25,13.86
24.07,120.7,0.5,0.0,3.23,2.01,1.51,10.44,14.4,-45.0,-1522.37,29.81,20.81
23.61,139.4,0.59,0.01,1.63,2.02,1.51,12.71,15.15,-43.0,-1741.16,47.52,20.59
15.88,132.7,1.2,0.02,3.67,2.07,1.51,13.96,15.0,-46.0,-1412.68,81.75,18.7
23.55,133.3,0.52,0.02,2.77,2.01,1.51,13.43,15.27,-43.0,-1753.02,29.12,18.82
21.8,133.4,1.13,0.0,2.74,2.13,1.53,15.0,17.97,-40.0,-1749.16,40.54,13.74
15.64,137.7,1.18,0.03,3.67,2.01,1.51,13.96,15.14,-46.0,-1463.44,81.74,19.11
16.27,135.7,1.58,0.02,1.5,2.01,1.51,11.8,12.82,-46.0,-1122.35,39.8,18.96
23.58,139.4,0.97,0.08,2.22,2.09,1.51,15.0,17.68,-40.0,-1823.19,39.75,14.1
16.06,138.4,0.95,0.03,2.72,2.09,1.59,13.58,15.14,-44.0,-1370.7,72.25,18.81
17.67,137.3,0.96,0.01,1.61,2.02,1.52,11.66,16.38,-40.0,-1253.3,58.88,20.38
15.76,137.3,1.14,0.01,2.39,2.06,1.56,15.0,17.15,-40.0,-1475.95,62.26,15.33
24.07,138.8,0.63,0.01,2.94,2.01,1.51,14.99,16.2,-41.0,-1806.89,25.71,17.51
16.27,133.4,1.03,0.01,1.34,2.01,1.51,11.79,12.82,-45.0,-877.72,27.33,18.93
16.0,133.1,0.82,0.04,1.83,2.03,1.52,15.0,17.97,-40.0,-1232.45,58.22,13.58
15.56,137.3,1.04,0.02,3.68,2.02,1.51,15.0,17.64,-40.0,-1530.42,75.52,14.25
16.38,130.0,1.03,0.03,1.35,2.01,1.51,11.79,12.82,-45.0,-893.57,24.67,19.0
24.44,128.1,0.51,0.01,3.14,2.02,1.51,14.95,16.22,-41.0,-1714.97,21.74,17.51
15.73,131.9,1.2,0.02,3.28,2.07,1.51,13.96,15.0,-45.0,-1409.16,77.17,18.84
16.42,123.6,0.54,0.02,1.72,2.01,1.51,11.71,13.25,-44.0,-833.79,39.27,19.66
17.62,125.9,0.95,0.01,1.46,2.1,1.56,10.42,14.4,-43.0,-995.18,40.3,20.97
23.26,134.7,0.5,0.03,2.78,2.02,1.51,15.0,16.93,-40.0,-1807.69,23.81,15.77
17.59,139.5,0.78,0.01,2.96,2.01,1.51,13.63,17.95,-40.0,-1531.97,54.4,18.1
23.52,139.0,0.95,0.03,2.75,2.01,1.51,13.58,15.05,-43.0,-1829.06,38.71,18.62
23.37,119.6,0.92,0.0,2.66,2.05,1.55,11.73,12.92,-46.0,-1719.52,38.98,19.15
18.98,139.4,0.98,0.05,3.6,2.01,1.51,10.17,11.2,-47.0,-1396.48,56.61,20.21
16.74,139.5,0.51,0.08,3.32,2.09,1.51,14.99,17.83,-40.0,-1390.03,68.34,13.94
23.67,121.5,0.5,0.02,3.32,2.04,1.51,14.93,17.81,-40.0,-1660.61,10.15,14.54
15.77,138.8,0.58,0.01,3.74,2.02,1.52,11.78,12.82,-47.0,-1254.86,89.27,18.85
23.03,139.0,0.5,0.03,2.96,2.05,1.51,14.97,17.99,-40.0,-1737.0,17.59,13.77
24.76,139.4,1.49,0.03,2.1,2.01,1.51,14.59,16.64,-40.0,-1949.38,53.77,17.77
17.81,122.8,0.99,0.01,1.71,2.02,1.51,11.71,12.82,-46.0,-1100.93,26.51,18.94
16.38,130.0,1.03,0.03,1.35,2.01,1.51,11.69,12.82,-45.0,-870.45,25.33,19.02
18.81,139.4,0.98,0.01,3.51,2.01,1.51,14.8,16.68,-42.0,-1639.92,53.5,17.17
16.56,133.1,0.53,0.0,1.83,2.13,1.53,15.0,17.97,-40.0,-1107.25,63.31,13.51
17.79,128.0,0.99,0.01,3.5,2.02,1.51,14.92,16.21,-43.0,-1584.38,56.49,17.62
23.54,138.3,0.71,0.01,2.98,2.01,1.51,14.94,16.28,-41.0,-1807.69,29.06,17.34
24.07,132.8,0.82,0.01,1.83,2.01,1.51,14.53,18.0,-40.0,-1817.05,44.22,16.27
23.67,131.8,1.39,0.01,2.18,2.02,1.51,12.64,15.27,-43.0,-1881.36,60.83,20.56
24.54,139.0,0.95,0.03,2.7,2.02,1.51,13.55,15.05,-43.0,-1849.55,47.39,18.83
17.54,132.5,0.78,0.01,3.44,2.01,1.51,11.8,15.17,-45.0,-1429.22,66.54,20.44
23.7,137.4,1.03,0.01,2.25,2.02,1.52,14.99,17.28,-40.0,-1912.0,43.16,15.01
24.73,139.0,1.51,0.03,1.85,2.01,1.51,14.61,17.9,-40.0,-1898.15,51.78,15.96
15.64,132.1,1.2,0.02,3.9,2.01,1.51,13.96,15.0,-46.0,-1441.23,85.9,18.87
17.8,123.6,1.38,0.01,3.24,2.01,1.51,11.71,12.82,-47.0,-1519.96,41.55,18.93
23.7,138.4,0.51,0.01,2.23,2.09,1.51,11.29,13.02,-44.0,-1725.72,46.95,19.64
24.81,138.0,1.03,0.01,1.62,2.01,1.51,10.1,17.37,-40.0,-1637.2,67.41,20.84
24.75,120.9,0.5,0.02,3.11,2.04,1.51,14.93,17.83,-40.0,-1709.23,16.12,14.41
15.72,137.4,1.28,0.01,3.6,2.01,1.51,10.64,12.94,-47.0,-1383.18,68.73,20.82
17.73,137.3,0.58,0.01,1.63,2.02,1.51,11.78,12.82,-45.0,-1034.85,34.84,18.85
24.05,139.6,0.98,0.01,2.52,2.01,1.51,14.94,16.68,-40.0,-1926.76,43.58,16.51
24.6,137.6,0.5,0.03,3.14,2.08,1.51,14.96,17.48,-40.0,-1640.52,13.32,14.84
17.8,125.2,0.99,0.01,3.28,2.02,1.51,11.68,12.82,-47.0,-1433.11,50.06,19.02
24.51,130.9,1.14,0.01,2.22,2.01,1.51,14.98,16.98,-40.0,-1944.65,48.63,15.62
16.18,133.5,0.51,0.04,3.18,2.01,1.51,14.93,17.5,-40.0,-1410.5,74.62,14.85
24.26,138.9,1.23,0.01,1.62,2.02,1.52,11.83,12.92,-45.0,-1874.41,59.22,19.36
23.54,139.6,0.51,0.05,3.08,2.06,1.51,14.99,17.93,-40.0,-1708.64,12.48,13.83
16.36,132.8,1.29,0.03,3.77,2.08,1.56,15.0,17.97,-40.0,-1587.9,62.66,13.72
16.28,122.4,1.23,0.01,3.71,2.02,1.52,11.96,16.06,-44.0,-1441.82,73.21,20.61
15.72,133.3,1.23,0.0,2.03,2.13,1.53,14.67,17.9,-40.0,-1322.99,54.9,15.62
16.27,135.7,1.03,0.02,1.5,2.01,1.51,14.69,16.45,-40.0,-1195.39,47.15,17.7
23.66,139.7,0.5,0.08,3.32,2.09,1.51,14.99,16.46,-40.0,-1563.34,18.05,16.99
17.84,137.6,0.96,0.03,1.62,2.02,1.51,11.89,12.9,-45.0,-1139.74,26.97,19.21
24.08,120.1,0.5,0.02,3.24,2.06,1.56,10.27,12.94,-44.0,-1577.24,31.41,21.28
16.5,139.1,0.99,0.0,1.83,2.01,1.51,14.99,16.2,-40.0,-1329.84,48.49,17.22
15.88,132.7,1.2,0.02,3.67,2.01,1.51,13.96,15.0,-46.0,-1468.82,77.86,18.76
24.69,137.3,0.58,0.01,1.61,2.01,1.51,11.78,15.92,-42.0,-1733.05,50.35,20.58
24.13,125.0,0.95,0.14,2.23,2.01,1.51,11.71,15.05,-43.0,-1758.8,50.44,20.49
17.96,139.2,0.8,0.02,1.56,2.01,1.51,10.79,12.97,-45.0,-1074.25,36.01,20.82
15.56,130.0,1.03,0.03,1.42,2.01,1.51,11.79,12.82,-45.0,-803.51,40.09,18.92
15.66,137.4,1.23,0.01,3.6,2.02,1.52,14.96,16.01,-44.0,-1536.06,72.9,17.88
23.21,139.8,0.5,0.0,3.12,2.1,1.6,13.02,14.53,-44.0,-1642.79,21.36,20.71
23.67,133.5,1.11,0.02,2.47,2.01,1.51,15.0,17.55,-40.0,-1913.37,45.5,14.36
18.59,122.8,0.86,0.01,1.72,2.02,1.51,11.72,12.82,-45.0,-1164.45,33.84,18.95
23.71,120.2,0.5,0.02,3.12,2.01,1.51,15.0,17.43,-40.0,-1747.67,15.44,14.65
24.12,120.8,0.5,0.0,3.01,2.09,1.51,10.83,14.4,-45.0,-1580.64,38.75,20.03
16.26,139.4,0.59,0.01,2.75,2.02,1.52,14.98,16.87,-40.0,-1411.33,71.27,15.89
23.53,138.6,0.82,0.03,1.97,2.01,1.51,14.77,15.81,-41.0,-1870.84,39.23,18.55
16.06,139.0,0.95,0.03,2.72,2.02,1.51,13.58,15.05,-45.0,-1372.09,71.12,18.56
15.72,137.4,1.23,0.0,3.48,2.02,1.52,10.14,16.01,-43.0,-1331.07,80.65,20.82
23.54,139.6,0.51,0.05,3.08,2.1,1.53,14.99,17.88,-40.0,-1710.14,12.62,14.09
24.45,132.8,0.99,0.01,1.83,2.01,1.51,12.18,18.0,-40.0,-1730.93,62.71,20.61
16.27,133.3,1.29,0.01,1.64,2.02,1.51,11.79,16.92,-40.0,-1216.41,72.82,20.36
16.27,135.7,1.03,0.02,1.24,2.01,1.51,11.8,13.08,-45.0,-861.83,27.9,19.68
15.64,132.6,1.2,0.02,3.65,2.07,1.51,13.96,15.0,-46.0,-1412.27,83.21,18.77
18.03,139.5,0.97,0.16,3.32,2.02,1.51,14.99,17.82,-40.0,-1586.14,49.12,13.96
23.49,139.1,0.54,0.03,2.36,2.01,1.51,14.61,15.8,-42.0,-1833.61,31.23,19.12
22.99,139.0,1.24,0.01,2.7,2.02,1.52,11.39,15.95,-42.0,-1769.29,63.15,19.64
24.07,121.5,0.56,0.01,2.94,2.01,1.51,14.93,16.2,-41.0,-1802.2,21.66,17.77
16.51,138.4,0.82,0.01,3.59,2.02,1.52,14.99,16.01,-44.0,-1503.72,77.48,17.84
18.83,119.6,0.72,0.01,3.51,2.02,1.52,15.0,16.28,-43.0,-1571.13,51.5,17.33
16.06,139.0,0.95,0.03,2.72,2.02,1.51,13.43,15.05,-45.0,-1363.4,71.23,18.88
17.8,123.6,0.99,0.01,1.62,2.01,1.51,11.71,12.82,-45.0,-1090.79,26.13,18.98
16.58,138.9,1.38,0.01,3.51,2.06,1.55,14.98,17.32,-40.0,-1640.54,64.33,14.98
23.76,135.5,1.35,0.01,1.64,2.04,1.53,11.79,12.86,-45.0,-1847.51,61.23,19.08
18.72,125.0,0.95,0.01,2.25,2.02,1.52,11.49,15.91,-42.0,-1447.63,63.12,19.96
23.65,139.0,0.5,0.1,3.32,2.08,1.51,14.97,17.88,-40.0,-1544.22,3.82,14.11
16.72,139.6,1.03,0.06,1.62,2.01,1.51,10.1,15.96,-40.0,-1074.34,64.08,20.92
23.41,139.0,0.5,0.01,2.94,2.06,1.55,15.0,16.85,-40.0,-1801.95,19.93,15.97
15.71,137.8,1.33,0.01,1.5,2.02,1.51,11.67,12.77,-46.0,-932.24,36.9,19.3
16.56,137.2,1.07,0.01,3.6,2.02,1.52,14.61,16.06,-43.0,-1548.48,69.81,18.69
15.64,132.6,0.52,0.02,3.31,2.07,1.51,13.96,17.83,-40.0,-1309.24,82.98,17.9
17.54,139.5,1.24,0.01,3.32,2.01,1.51,14.99,17.63,-40.0,-1673.15,58.45,14.33
16.8,139.9,0.72,0.03,2.81,2.05,1.51,11.78,13.12,-47.0,-1244.54,60.03,19.54
15.76,138.3,0.55,0.01,3.12,2.01,1.51,12.76,17.15,-40.0,-1312.89,81.34,19.78
22.94,132.8,1.06,0.01,2.65,2.03,1.51,15.0,18.0,-40.0,-1864.43,41.75,13.59
15.96,134.8,0.97,0.01,3.73,2.08,1.51,15.0,16.93,-41.0,-1484.98,79.77,15.61
18.21,138.6,1.49,0.01,2.1,2.02,1.52,10.47,12.72,-47.0,-1454.61,46.47,21.11
18.07,139.6,1.2,0.02,2.75,2.02,1.51,10.86,12.84,-47.0,-1468.62,41.39,20.74
17.84,137.5,1.11,0.01,3.26,2.02,1.52,11.94,16.84,-41.0,-1555.79,70.35,20.68
23.69,138.3,0.52,0.02,2.95,2.01,1.51,15.0,17.43,-40.0,-1784.91,16.37,14.65
16.32,131.9,0.97,0.01,3.73,2.01,1.51,15.0,16.93,-42.0,-1537.16,74.68,15.66
23.72,132.4,0.77,0.01,2.79,2.02,1.51,13.63,15.15,-43.0,-1820.42,30.73,18.6
24.13,138.9,1.23,0.03,2.24,2.06,1.56,14.99,16.01,-41.0,-1960.44,51.94,18.1
16.06,139.0,0.95,0.01,2.72,2.01,1.51,13.58,15.05,-45.0,-1387.46,70.68,18.61
24.22,119.7,1.2,0.02,2.26,2.06,1.56,13.78,14.83,-44.0,-1882.74,54.32,18.82
23.11,139.2,0.8,0.07,2.65,2.02,1.52,14.99,16.35,-41.0,-1835.56,31.57,17.15
24.16,138.9,0.52,0.03,2.24,2.02,1.51,15.0,16.01,-41.0,-1864.6,30.97,17.89
23.25,139.5,0.59,0.01,2.75,2.02,1.52,12.71,15.15,-43.0,-1758.14,31.53,20.57
16.27,124.2,1.37,0.01,1.68,2.02,1.51,11.79,12.82,-46.0,-1049.4,34.62,18.86
23.69,138.3,0.5,0.02,2.96,2.04,1.53,14.99,17.74,-40.0,-1771.22,15.28,14.19
23.16,139.0,1.24,0.03,2.67,2.02,1.51,14.97,17.99,-40.0,-1844.21,48.01,13.73
18.83,139.4,1.03,0.01,3.44,2.08,1.52,14.99,16.68,-41.0,-1633.19,51.53,16.31
24.66,139.0,0.6,0.04,2.35,2.01,1.51,14.66,16.23,-41.0,-1888.93,31.68,18.47
16.47,140.0,0.53,0.01,2.86,2.01,1.51,11.74,16.91,-41.0,-1286.08,69.39,20.28
16.33,139.4,0.5,0.01,2.8,2.01,1.51,15.0,16.87,-40.0,-1392.33,71.88,15.65
23.63,138.5,0.5,0.01,3.33,2.08,1.51,14.99,16.01,-40.0,-1586.99,21.76,17.96
18.07,125.9,0.56,0.06,3.22,2.02,1.51,10.45,14.41,-46.0,-1299.75,62.07,20.78
23.7,121.6,0.63,0.01,2.94,2.01,1.51,14.94,16.2,-42.0,-1804.79,23.74,17.66
23.56,136.7,0.5,0.07,3.3,2.09,1.51,14.99,17.96,-40.0,-1596.86,5.64,13.86
15.64,135.7,1.2,0.01,3.63,2.02,1.51,13.96,14.99,-46.0,-1462.09,80.06,18.9
15.81,132.9,0.77,0.0,1.86,2.01,1.51,15.0,18.0,-40.0,-1216.21,62.71,13.5
24.13,138.9,1.23,0.01,2.3,2.02,1.52,14.98,16.01,-41.0,-1971.71,52.21,17.93
23.66,139.0,0.5,0.03,2.97,2.09,1.52,14.84,17.65,-40.0,-1734.01,16.71,15.2
16.37,131.9,0.51,0.01,3.73,2.04,1.54,15.0,16.93,-42.0,-1426.78,81.46,15.79
16.38,139.6,1.2,0.08,3.65,2.01,1.51,10.1,11.17,-47.0,-1321.84,61.82,20.16
18.62,139.2,0.5,0.08,2.68,2.01,1.51,10.0,11.08,-46.0,-1246.35,53.86,20.02
22.99,139.0,0.5,0.07,3.45,2.09,1.51,10.43,17.79,-40.0,-1348.25,27.0,20.36
15.28,138.1,1.02,0.02,3.32,2.02,1.51,14.92,16.6,-42.0,-1492.25,80.69,16.84
23.69,138.3,0.53,0.01,2.96,2.02,1.52,15.0,17.43,-40.0,-1799.92,15.83,14.56
16.38,130.7,1.03,0.01,1.34,2.01,1.51,11.75,12.82,-45.0,-875.87,24.91,19.12
16.58,139.9,0.56,0.03,2.86,2.1,1.56,11.32,12.9,-47.0,-1150.35,64.68,19.85
19.63,120.2,0.5,0.01,2.85,2.01,1.51,14.94,16.28,-42.0,-1564.88,35.45,17.22
16.06,139.0,0.5,0.01,2.95,2.03,1.51,13.6,15.05,-45.0,-1254.87,77.88,18.55
17.73,137.3,0.6,0.01,2.38,2.01,1.51,11.8,12.97,-46.0,-1233.18,44.96,19.33
19.83,139.0,0.96,0.01,2.68,2.06,1.55,11.42,13.02,-47.0,-1558.61,33.3,19.4
16.27,134.3,1.03,0.02,1.5,2.01,1.51,11.8,12.82,-45.0,-913.67,32.65,18.81
24.08,119.7,0.5,0.0,2.77,2.02,1.52,10.12,12.94,-46.0,-1613.94,43.63,21.18
15.63,132.6,1.2,0.02,3.56,2.07,1.51,13.96,15.07,-46.0,-1412.59,82.22,18.88
17.8,125.2,0.99,0.01,3.66,2.02,1.51,11.71,12.82,-47.0,-1434.26,56.7,18.94
24.13,139.0,0.54,0.01,3.12,2.02,1.52,14.99,16.0,-41.0,-1708.06,25.31,17.99
16.49,139.0,0.51,0.11,1.07,2.01,1.51,14.7,17.55,-40.0,-940.14,78.74,15.82
23.69,138.3,0.5,0.02,2.98,2.09,1.51,15.0,17.43,-40.0,-1732.72,14.93,14.69
16.56,139.4,1.07,0.0,1.83,2.12,1.51,14.97,17.97,-40.0,-1325.54,45.99,13.72
24.95,140.0,0.6,0.02,2.81,2.01,1.51,14.56,16.23,-41.0,-1813.87,28.67,18.46
23.4,132.4,0.77,0.01,2.8,2.02,1.51,11.45,12.93,-46.0,-1728.84,35.96,19.33
17.74,139.6,0.85,0.01,1.82,2.01,1.51,13.51,15.05,-43.0,-1301.1,44.31,18.91
24.71,133.3,0.51,0.05,3.12,2.01,1.51,13.43,14.59,-41.0,-1683.63,25.66,19.63
16.48,131.9,0.97,0.01,3.73,2.01,1.51,15.0,16.93,-42.0,-1552.43,71.61,15.59
15.74,132.7,0.52,0.0,3.67,2.01,1.51,10.33,13.11,-47.0,-1149.25,91.36,21.12
17.79,139.0,1.06,0.01,3.2,2.05,1.54,14.99,16.91,-41.0,-1627.18,55.02,15.84
23.64,133.5,0.5,0.02,3.33,2.06,1.56,14.99,17.55,-40.0,-1677.39,15.16,14.74
18.57,127.9,0.82,0.01,3.51,2.02,1.51,14.95,16.21,-43.0,-1577.89,53.07,17.52
15.88,132.7,1.13,0.02,3.67,2.07,1.51,13.96,15.0,-46.0,-1407.99,83.33,18.77
15.72,127.8,1.23,0.01,3.6,2.02,1.52,14.99,16.01,-44.0,-1520.52,73.28,17.8
23.03,139.5,0.52,0.08,3.31,2.09,1.51,15.0,17.43,-40.0,-1613.63,9.44,14.76
17.94,138.2,0.5,0.02,3.43,2.05,1.51,10.86,12.84,-47.0,-1312.86,67.63,20.7
23.7,138.2,0.98,0.01,2.32,2.02,1.51,15.0,17.44,-40.0,-1898.46,41.48,14.63
18.1,137.4,0.77,0.02,3.53,2.05,1.55,15.0,17.13,-41.0,-1584.86,52.79,15.29
23.37,139.0,0.9,0.02,2.66,2.04,1.54,10.07,13.12,-46.0,-1721.75,45.85,21.23
22.16,139.6,1.62,0.01,1.84,2.01,1.51,12.96,14.52,-44.0,-1850.28,63.16,20.52
16.42,139.5,0.81,0.08,3.08,2.02,1.52,14.99,17.88,-40.0,-1495.51,65.73,13.92
24.07,120.6,0.9,0.0,2.24,2.02,1.51,11.7,12.83,-45.0,-1755.95,45.74,19.02
24.05,120.1,0.5,0.01,3.12,2.01,1.51,14.94,16.28,-41.0,-1747.49,18.13,17.5
18.3,138.4,0.96,0.01,2.07,2.02,1.51,11.49,13.02,-46.0,-1322.67,34.52,19.25
23.72,132.4,0.77,0.01,2.55,2.08,1.51,13.57,15.16,-43.0,-1801.31,34.3,18.68
17.54,132.4,1.0,0.01,3.41,2.01,1.51,13.63,15.17,-45.0,-1535.21,59.73,18.73
16.32,131.8,1.39,0.01,3.46,2.02,1.51,14.99,17.13,-41.0,-1631.57,64.57,15.28
23.36,139.0,0.97,0.01,2.71,2.02,1.52,15.0,16.85,-40.0,-1892.76,40.82,15.87
16.71,133.1,1.03,0.02,1.64,2.02,1.51,14.98,16.53,-40.0,-1303.43,44.76,16.48
23.77,138.3,1.07,0.02,2.73,2.01,1.51,15.0,17.43,-40.0,-1856.45,45.28,14.52
23.38,139.0,0.5,0.01,3.37,2.05,1.55,15.0,16.69,-40.0,-1614.12,19.88,16.52
22.92,120.7,0.5,0.0,3.45,2.01,1.51,10.65,14.77,-45.0,-1449.17,27.72,20.36
24.11,120.6,0.52,0.02,2.96,2.04,1.51,15.0,17.9,-40.0,-1758.71,15.73,13.8
23.7,137.4,1.02,0.02,2.24,2.01,1.51,14.94,17.28,-40.0,-1909.7,43.4,15.23
16.51,137.7,0.82,0.03,3.5,2.01,1.51,14.96,16.01,-43.0,-1494.43,76.5,17.79
16.39,132.9,0.99,0.16,3.73,2.02,1.51,15.0,18.0,-40.0,-1491.29,68.81,13.56
23.83,139.1,1.1,0.08,2.44,2.01,1.51,10.0,11.08,-46.0,-1783.88,47.32,19.9
22.6,139.0,1.0,0.03,2.71,2.01,1.51,14.95,17.98,-40.0,-1844.02,40.16,13.92
24.1,137.5,0.58,0.01,1.59,2.04,1.52,14.92,16.3,-40.0,-1845.71,37.82,17.48
16.32,131.8,1.39,0.01,2.81,2.02,1.52,13.04,16.99,-40.0,-1535.36,76.04,19.05
22.84,138.4,0.52,0.01,2.23,2.04,1.53,14.97,16.35,-41.0,-1795.84,31.09,17.26
23.47,139.0,0.6,0.01,3.23,2.06,1.56,11.4,12.88,-44.0,-1576.26,31.73,19.64
15.77,138.3,1.14,0.01,3.64,2.01,1.51,15.0,17.08,-41.0,-1562.03,70.9,15.32
24.05,139.5,1.21,0.0,2.25,2.1,1.6,12.85,14.54,-44.0,-1866.56,57.44,21.03
23.66,139.5,0.5,0.08,3.32,2.01,1.51,14.29,17.74,-40.0,-1575.58,11.63,17.37
18.07,133.3,1.2,0.02,2.75,2.04,1.53,10.74,12.84,-47.0,-1451.93,42.47,20.96
16.47,137.3,0.53,0.02,2.4,2.01,1.51,11.78,12.9,-46.0,-1039.06,56.12,19.08
18.39,125.8,0.96,0.02,2.22,2.02,1.51,13.66,15.06,-44.0,-1457.06,50.74,18.62
24.32,131.4,1.55,0.01,1.91,2.01,1.51,12.05,13.06,-45.0,-1925.84,66.45,19.82
23.6,138.6,1.49,0.03,2.12,2.01,1.51,14.61,15.82,-42.0,-1958.1,55.77,19.08
18.41,128.0,0.82,0.01,3.7,2.02,1.51,15.0,16.21,-43.0,-1560.02,57.51,17.46
18.07,139.0,0.96,0.01,2.14,2.02,1.51,11.49,13.02,-47.0,-1319.9,35.63,19.12
22.94,138.4,0.94,0.01,2.65,2.02,1.51,14.99,16.35,-41.0,-1873.14,37.04,17.07
23.48,129.9,0.52,0.0,1.98,2.01,1.51,14.99,18.0,-40.0,-1779.27,32.68,13.71
16.27,124.2,1.33,0.01,1.64,2.02,1.51,10.74,12.82,-46.0,-988.63,37.05,20.85
18.73,127.9,0.82,0.01,3.49,2.02,1.51,10.45,16.21,-43.0,-1424.74,62.11,20.37
23.7,132.8,1.02,0.04,2.8,2.01,1.51,15.0,16.53,-41.0,-1850.68,43.65,16.59
16.8,139.8,1.23,0.03,1.6,2.04,1.51,11.68,12.9,-45.0,-1091.72,33.86,19.0
23.64,139.8,0.5,0.07,3.14,2.02,1.51,13.08,17.48,-40.0,-1620.57,19.94,18.82
23.71,127.8,0.96,0.01,1.81,2.01,1.51,14.99,16.01,-41.0,-1858.7,44.35,17.89
15.76,138.3,1.05,0.01,3.48,2.04,1.54,15.0,16.94,-41.0,-1546.08,73.22,15.75
24.53,137.4,1.23,0.01,1.78,2.02,1.51,14.99,16.01,-41.0,-1973.83,52.25,17.86
16.3,138.5,0.82,0.02,3.59,2.1,1.6,14.99,16.01,-44.0,-1466.35,81.73,18.03
23.98,130.0,0.6,0.03,1.68,2.01,1.51,11.79,16.97,-40.0,-1656.99,49.72,20.49
24.95,139.6,0.59,0.08,1.64,2.01,1.51,14.66,16.23,-40.0,-1880.44,39.13,18.29
15.73,132.7,1.21,0.02,3.67,2.02,1.51,13.96,15.0,-46.0,-1467.98,78.73,18.81
18.07,135.9,0.96,0.01,3.4,2.02,1.51,11.49,17.14,-41.0,-1493.57,68.8,19.87
23.59,133.3,0.5,0.02,3.34,2.02,1.51,12.55,14.42,-42.0,-1572.29,23.06,20.89
23.66,133.4,0.5,0.03,3.14,2.09,1.51,11.21,14.57,-43.0,-1582.38,28.26,19.09
24.23,136.2,0.59,0.01,2.86,2.01,1.51,12.71,15.08,-43.0,-1745.38,29.97,20.57
22.27,115.9,0.68,0.0,3.37,2.01,1.51,10.66,16.24,-42.0,-1496.66,39.06,20.06
17.53,125.2,0.99,0.01,1.69,2.02,1.51,11.68,12.82,-46.0,-1059.63,28.46,19.06
22.6,139.0,1.0,0.03,2.77,2.04,1.51,13.91,17.98,-40.0,-1785.87,42.69,17.99
23.21,137.7,1.07,0.01,2.26,2.03,1.52,15.0,17.32,-40.0,-1903.15,44.38,14.93
16.38,129.6,1.03,0.03,1.35,2.01,1.51,11.72,12.79,-45.0,-877.18,25.29,18.96
18.1,126.0,0.98,0.09,2.18,2.02,1.51,10.51,12.72,-47.0,-1218.05,37.86,21.21
